nextdoc,previousdoc,_FIVETRAN_DELETED
1259643,1459671,FALSE
1259644,1459672,FALSE
1259647,1459676,FALSE
1259649,1459680,FALSE
1259653,1459684,FALSE
1259656,1459688,FALSE
1259659,1459689,FALSE
1259660,1459690,FALSE
1259664,1459695,FALSE
1259669,1459698,FALSE
1259672,1459703,FALSE
1259675,1459706,FALSE
1259677,1459708,FALSE
1259682,1459709,FALSE
1259684,1459713,FALSE
1259686,1459718,FALSE
1259691,1459722,FALSE
1259693,1459724,FALSE
1259694,1459725,FALSE
1259699,1459730,FALSE
1259700,1459734,FALSE
1259702,1459737,FALSE
1259703,1459739,FALSE
1259704,1459741,FALSE
1259705,1459746,FALSE
1259706,1459751,FALSE
1259708,1459752,FALSE
1259710,1459753,FALSE
1259711,1459758,FALSE
1259716,1459762,FALSE
1259719,1459764,FALSE
1259723,1459769,FALSE
1259728,1459771,FALSE
1259732,1459772,FALSE
1259735,1459775,FALSE
1259736,1459777,FALSE
1259738,1459781,FALSE
1259743,1459785,FALSE
1259746,1459790,FALSE
1259748,1459794,FALSE
1259750,1459796,FALSE
1259755,1459800,FALSE
1259759,1459804,FALSE
1259764,1459808,FALSE
1259767,1459809,FALSE
1259770,1459813,FALSE
1259774,1459815,FALSE
1259776,1459817,FALSE
1259780,1459822,FALSE
1259781,1459823,FALSE
1259785,1459827,FALSE
1259788,1459831,FALSE
1259790,1459836,FALSE
1259795,1459840,FALSE
1259797,1459841,FALSE
1259798,1459842,FALSE
1259800,1459843,FALSE
1259804,1459844,FALSE
1259807,1459847,FALSE
1259809,1459852,FALSE
1259811,1459856,FALSE
1259814,1459860,FALSE
1259818,1459865,FALSE
1259822,1459868,FALSE
1259823,1459870,FALSE
1259825,1459872,FALSE
1259829,1459875,FALSE
1259833,1459878,FALSE
1259834,1459883,FALSE
1259836,1459887,FALSE
1259838,1459892,FALSE
1259843,1459896,FALSE
1259847,1459898,FALSE
1259850,1459903,FALSE
1259852,1459905,FALSE
1259853,1459908,FALSE
1259854,1459909,FALSE
1259855,1459911,FALSE
1259857,1459912,FALSE
1259862,1459913,FALSE
1259863,1459918,FALSE
1259866,1459923,FALSE
1259868,1459925,FALSE
1259872,1459928,FALSE
1259874,1459930,FALSE
1259875,1459935,FALSE
1259880,1459936,FALSE
1259884,1459940,FALSE
1259888,1459944,FALSE
1259891,1459948,FALSE
1259896,1459949,FALSE
1259897,1459954,FALSE
1259902,1459958,FALSE
1259904,1459959,FALSE
1259907,1459962,FALSE
1259908,1459967,FALSE
1259912,1459969,FALSE
1259914,1459971,FALSE
1259919,1459975,FALSE
1259924,1459977,FALSE
1259925,1459982,FALSE
1259926,1459985,FALSE
1259928,1459987,FALSE
1259930,1459992,FALSE
1259933,1459995,FALSE
1259937,1459998,FALSE
1259941,1460002,FALSE
1259943,1460003,FALSE
1259948,1460005,FALSE
1259953,1460008,FALSE
1259955,1460012,FALSE
1259958,1460013,FALSE
1259962,1460018,FALSE
1259966,1460022,FALSE
1259968,1460026,FALSE
1259973,1460029,FALSE
1259977,1460030,FALSE
1259978,1460032,FALSE
1259983,1460033,FALSE
1259988,1460038,FALSE
1259993,1460042,FALSE
1259995,1460044,FALSE
1259997,1460048,FALSE
1260001,1460051,FALSE
1260006,1460054,FALSE
1260009,1460057,FALSE
1260010,1460061,FALSE
1260014,1460066,FALSE
1260015,1460069,FALSE
1260016,1460073,FALSE
1260021,1460076,FALSE
1260023,1460078,FALSE
1260027,1460081,FALSE
1260028,1460086,FALSE
1260029,1460090,FALSE
1260034,1460094,FALSE
1260037,1460096,FALSE
1260038,1460101,FALSE
1260040,1460104,FALSE
1260045,1460108,FALSE
1260048,1460113,FALSE
1260053,1460116,FALSE
1260057,1460120,FALSE
1260058,1460124,FALSE
1260062,1460129,FALSE
1260065,1460133,FALSE
1260070,1460135,FALSE
1260074,1460137,FALSE
1260077,1460140,FALSE
1260082,1460141,FALSE
1260086,1460142,FALSE
1260087,1460145,FALSE
1260092,1460148,FALSE
1260097,1460149,FALSE
1260100,1460154,FALSE
1260101,1460159,FALSE
1260105,1460160,FALSE
1260107,1460161,FALSE
1260108,1460163,FALSE
1260111,1460168,FALSE
1260114,1460171,FALSE
1260119,1460175,FALSE
1260120,1460177,FALSE
1260121,1460181,FALSE
1260126,1460186,FALSE
1260127,1460191,FALSE
1260130,1460192,FALSE
1260131,1460197,FALSE
1260135,1460199,FALSE
1260138,1460201,FALSE
1260141,1460205,FALSE
1260146,1460209,FALSE
1260147,1460210,FALSE
1260151,1460215,FALSE
1260154,1460217,FALSE
1260156,1460220,FALSE
1260157,1460222,FALSE
1260161,1460227,FALSE
1260162,1460229,FALSE
1260166,1460233,FALSE
1260169,1460237,FALSE
1260173,1460242,FALSE
1260178,1460246,FALSE
1260180,1460250,FALSE
1260183,1460252,FALSE
1260187,1460255,FALSE
1260189,1460257,FALSE
1260192,1460259,FALSE
1260193,1460260,FALSE
1260196,1460265,FALSE
1260200,1460267,FALSE
1260203,1460270,FALSE
1260205,1460275,FALSE
1260208,1460279,FALSE
1260211,1460280,FALSE
1260216,1460282,FALSE
1260218,1460286,FALSE
1260223,1460288,FALSE
1260228,1460293,FALSE
1260229,1460296,FALSE
1260233,1460300,FALSE
1260237,1460305,FALSE
1260239,1460306,FALSE
1260243,1460311,FALSE
1260246,1460313,FALSE
1260248,1460316,FALSE
1260253,1460320,FALSE
1260258,1460324,FALSE
1260261,1460326,FALSE
1260266,1460331,FALSE
1260270,1460332,FALSE
1260273,1460337,FALSE
1260275,1460342,FALSE
1260280,1460345,FALSE
1260284,1460348,FALSE
1260288,1460350,FALSE
1260291,1460352,FALSE
1260294,1460357,FALSE
1260298,1460358,FALSE
1260302,1460361,FALSE
1260306,1460366,FALSE
1260310,1460371,FALSE
1260311,1460376,FALSE
1260313,1460381,FALSE
1260314,1460383,FALSE
1260317,1460384,FALSE
1260321,1460388,FALSE
1260325,1460390,FALSE
1260328,1460394,FALSE
1260329,1460399,FALSE
1260330,1460404,FALSE
1260334,1460408,FALSE
1260338,1460412,FALSE
1260342,1460415,FALSE
1260347,1460416,FALSE
1260351,1460421,FALSE
1260352,1460424,FALSE
1260353,1460425,FALSE
1260358,1460429,FALSE
1260360,1460433,FALSE
1260363,1460438,FALSE
1260365,1460442,FALSE
1260368,1460444,FALSE
1260370,1460449,FALSE
1260371,1460450,FALSE
1260375,1460454,FALSE
1260380,1460455,FALSE
1260383,1460456,FALSE
1260386,1460461,FALSE
1260388,1460462,FALSE
1260393,1460467,FALSE
1260394,1460468,FALSE
1260397,1460472,FALSE
1260401,1460474,FALSE
1260402,1460479,FALSE
1260406,1460481,FALSE
1260408,1460486,FALSE
1260413,1460489,FALSE
1260415,1460491,FALSE
1260416,1460496,FALSE
1260421,1460497,FALSE
1260423,1460502,FALSE
1260425,1460507,FALSE
1260430,1460511,FALSE
1260431,1460514,FALSE
1260435,1460516,FALSE
1260439,1460518,FALSE
1260441,1460521,FALSE
1260445,1460522,FALSE
1260446,1460525,FALSE
1260451,1460527,FALSE
1260454,1460528,FALSE
1260457,1460532,FALSE
1260459,1460536,FALSE
1260462,1460538,FALSE
1260464,1460542,FALSE
1260469,1460546,FALSE
1260474,1460549,FALSE
1260477,1460552,FALSE
1260482,1460554,FALSE
1260483,1460559,FALSE
1260487,1460560,FALSE
1260492,1460563,FALSE
1260496,1460566,FALSE
1260501,1460571,FALSE
1260506,1460573,FALSE
1260507,1460575,FALSE
1260508,1460576,FALSE
1260509,1460581,FALSE
1260510,1460586,FALSE
1260515,1460591,FALSE
1260516,1460592,FALSE
1260520,1460596,FALSE
1260521,1460600,FALSE
1260526,1460603,FALSE
1260529,1460606,FALSE
1260532,1460609,FALSE
1260535,1460612,FALSE
1260537,1460617,FALSE
1260539,1460618,FALSE
1260542,1460620,FALSE
1260545,1460622,FALSE
1260549,1460626,FALSE
1260553,1460631,FALSE
1260558,1460632,FALSE
1260563,1460635,FALSE
1260567,1460640,FALSE
1260569,1460642,FALSE
1260570,1460646,FALSE
1260574,1460649,FALSE
1260576,1460653,FALSE
1260579,1460654,FALSE
1260580,1460657,FALSE
1260584,1460659,FALSE
1260588,1460662,FALSE
1260593,1460666,FALSE
1260598,1460670,FALSE
1260602,1460675,FALSE
1260605,1460680,FALSE
1260606,1460683,FALSE
1260610,1460686,FALSE
1260613,1460691,FALSE
1260614,1460694,FALSE
1260616,1460695,FALSE
1260621,1460696,FALSE
1260624,1460700,FALSE
1260627,1460701,FALSE
1260629,1460704,FALSE
1260630,1460709,FALSE
1260635,1460714,FALSE
1260637,1460717,FALSE
1260641,1460722,FALSE
1260642,1460726,FALSE
1260643,1460729,FALSE
1260648,1460733,FALSE
1260649,1460735,FALSE
1260652,1460736,FALSE
1260653,1460740,FALSE
1260658,1460745,FALSE
1260662,1460750,FALSE
1260664,1460751,FALSE
1260669,1460754,FALSE
1260671,1460756,FALSE
1260672,1460757,FALSE
1260674,1460759,FALSE
1260677,1460761,FALSE
1260679,1460766,FALSE
1260682,1460768,FALSE
1260685,1460773,FALSE
1260688,1460777,FALSE
1260691,1460782,FALSE
1260695,1460785,FALSE
1260697,1460787,FALSE
1260702,1460791,FALSE
1260706,1460795,FALSE
1260707,1460798,FALSE
1260712,1460800,FALSE
1260714,1460802,FALSE
1260715,1460805,FALSE
1260718,1460808,FALSE
1260720,1460810,FALSE
1260723,1460812,FALSE
1260726,1460816,FALSE
1260730,1460821,FALSE
1260732,1460826,FALSE
1260737,1460828,FALSE
1260738,1460833,FALSE
1260741,1460836,FALSE
1260745,1460840,FALSE
1260747,1460845,FALSE
1260752,1460850,FALSE
1260756,1460855,FALSE
1260759,1460858,FALSE
1260763,1460860,FALSE
1260765,1460861,FALSE
1260768,1460866,FALSE
1260771,1460870,FALSE
1260773,1460875,FALSE
1260778,1460880,FALSE
1260782,1460881,FALSE
1260784,1460882,FALSE
1260788,1460883,FALSE
1260792,1460886,FALSE
1260797,1460887,FALSE
1260799,1460890,FALSE
1260803,1460894,FALSE
1260806,1460899,FALSE
1260810,1460901,FALSE
1260814,1460903,FALSE
1260815,1460907,FALSE
1260817,1460909,FALSE
1260818,1460912,FALSE
1260821,1460913,FALSE
1260825,1460916,FALSE
1260829,1460918,FALSE
1260831,1460923,FALSE
1260833,1460925,FALSE
1260838,1460928,FALSE
1260841,1460933,FALSE
1260844,1460936,FALSE
1260845,1460939,FALSE
1260848,1460940,FALSE
1260849,1460945,FALSE
1260850,1460946,FALSE
1260851,1460950,FALSE
1260853,1460952,FALSE
1260854,1460956,FALSE
1260859,1460960,FALSE
1260861,1460963,FALSE
1260866,1460965,FALSE
1260871,1460967,FALSE
1260876,1460970,FALSE
1260880,1460972,FALSE
1260881,1460973,FALSE
1260886,1460977,FALSE
1260888,1460982,FALSE
1260892,1460983,FALSE
1260893,1460985,FALSE
1260896,1460990,FALSE
1260898,1460992,FALSE
1260900,1460996,FALSE
1260904,1460997,FALSE
1260907,1461002,FALSE
1260912,1461005,FALSE
1260916,1461008,FALSE
1260919,1461012,FALSE
1260922,1461014,FALSE
1260924,1461018,FALSE
1260929,1461019,FALSE
1260934,1461023,FALSE
1260935,1461024,FALSE
1260940,1461029,FALSE
1260943,1461032,FALSE
1260946,1461037,FALSE
1260948,1461040,FALSE
1260953,1461044,FALSE
1260954,1461049,FALSE
1260958,1461053,FALSE
1260959,1461054,FALSE
1260962,1461058,FALSE
1260967,1461059,FALSE
1260968,1461061,FALSE
1260971,1461065,FALSE
1260972,1461069,FALSE
1260976,1461071,FALSE
1260979,1461073,FALSE
1260982,1461077,FALSE
1260986,1461082,FALSE
1260991,1461083,FALSE
1260992,1461084,FALSE
1260995,1461087,FALSE
1260999,1461092,FALSE
1261001,1461093,FALSE
1261004,1461097,FALSE
1261007,1461102,FALSE
1261009,1461106,FALSE
1261010,1461107,FALSE
1261013,1461111,FALSE
1261017,1461116,FALSE
1261022,1461120,FALSE
1261025,1461124,FALSE
1261028,1461128,FALSE
1261029,1461132,FALSE
1261032,1461137,FALSE
1261034,1461140,FALSE
1261038,1461145,FALSE
1261041,1461150,FALSE
1261044,1461154,FALSE
1261049,1461159,FALSE
1261052,1461160,FALSE
1261054,1461163,FALSE
1261056,1461168,FALSE
1261059,1461172,FALSE
1261064,1461176,FALSE
1261066,1461178,FALSE
1261070,1461181,FALSE
1261072,1461183,FALSE
1261074,1461188,FALSE
1261075,1461189,FALSE
1261080,1461193,FALSE
1261083,1461196,FALSE
1261086,1461199,FALSE
1261091,1461202,FALSE
1261096,1461206,FALSE
1261098,1461209,FALSE
1261103,1461212,FALSE
1261105,1461215,FALSE
1261106,1461217,FALSE
1261109,1461221,FALSE
1261110,1461223,FALSE
1261114,1461226,FALSE
1261118,1461227,FALSE
1261119,1461229,FALSE
1261120,1461230,FALSE
1261124,1461235,FALSE
1261129,1461237,FALSE
1261134,1461241,FALSE
1261135,1461242,FALSE
1261139,1461247,FALSE
1261142,1461250,FALSE
1261146,1461251,FALSE
1261149,1461255,FALSE
1261150,1461257,FALSE
1261155,1461261,FALSE
1261157,1461266,FALSE
1261160,1461271,FALSE
1261161,1461274,FALSE
1261163,1461277,FALSE
1261167,1461281,FALSE
1261170,1461282,FALSE
1261171,1461285,FALSE
1261175,1461287,FALSE
1261176,1461291,FALSE
1261177,1461292,FALSE
1261182,1461294,FALSE
1261185,1461298,FALSE
1261187,1461300,FALSE
1261191,1461303,FALSE
1261192,1461306,FALSE
1261197,1461311,FALSE
1261199,1461313,FALSE
1261200,1461315,FALSE
1261204,1461317,FALSE
1261208,1461319,FALSE
1261212,1461320,FALSE
1261215,1461322,FALSE
1261219,1461324,FALSE
1261224,1461325,FALSE
1261228,1461326,FALSE
1261231,1461329,FALSE
1261234,1461332,FALSE
1261235,1461337,FALSE
1261236,1461338,FALSE
1261240,1461339,FALSE
1261242,1461344,FALSE
1261247,1461348,FALSE
1261250,1461353,FALSE
1261255,1461356,FALSE
1261258,1461360,FALSE
1261260,1461365,FALSE
1261264,1461368,FALSE
1261266,1461373,FALSE
1261270,1461377,FALSE
1261271,1461381,FALSE
1261273,1461384,FALSE
1261277,1461385,FALSE
1261278,1461390,FALSE
1261279,1461393,FALSE
1261284,1461397,FALSE
1261287,1461402,FALSE
1261288,1461403,FALSE
1261290,1461407,FALSE
1261293,1461412,FALSE
1261295,1461416,FALSE
1261296,1461421,FALSE
1261299,1461424,FALSE
1261304,1461429,FALSE
1261305,1461431,FALSE
1261308,1461435,FALSE
1261313,1461439,FALSE
1261316,1461444,FALSE
1261317,1461445,FALSE
1261319,1461449,FALSE
1261323,1461450,FALSE
1261327,1461452,FALSE
1261331,1461454,FALSE
1261332,1461458,FALSE
1261337,1461463,FALSE
1261340,1461465,FALSE
1261344,1461467,FALSE
1261348,1461472,FALSE
1261350,1461473,FALSE
1261351,1461475,FALSE
1261354,1461478,FALSE
1261355,1461479,FALSE
1261357,1461483,FALSE
1261360,1461487,FALSE
1261364,1461491,FALSE
1261366,1461494,FALSE
1261371,1461498,FALSE
1261373,1461501,FALSE
1261375,1461506,FALSE
1261377,1461507,FALSE
1261379,1461508,FALSE
1261381,1461510,FALSE
1261385,1461512,FALSE
1261389,1461513,FALSE
1261391,1461518,FALSE
1261393,1461520,FALSE
1261396,1461523,FALSE
1261401,1461528,FALSE
1261406,1461529,FALSE
1261411,1461532,FALSE
1261415,1461536,FALSE
1261420,1461539,FALSE
1261425,1461541,FALSE
1261427,1461543,FALSE
1261430,1461546,FALSE
1261431,1461548,FALSE
1261436,1461553,FALSE
1261438,1461557,FALSE
1261441,1461558,FALSE
1261446,1461561,FALSE
1261449,1461564,FALSE
1261450,1461568,FALSE
1261455,1461571,FALSE
1261458,1461575,FALSE
1261461,1461576,FALSE
1261465,1461581,FALSE
1261470,1461586,FALSE
1261471,1461589,FALSE
1261472,1461591,FALSE
1261474,1461593,FALSE
1261477,1461598,FALSE
1261478,1461600,FALSE
1261483,1461601,FALSE
1261487,1461605,FALSE
1261490,1461609,FALSE
1261495,1461610,FALSE
1261500,1461614,FALSE
1261504,1461618,FALSE
1261508,1461620,FALSE
1261513,1461623,FALSE
1261514,1461627,FALSE
1261517,1461631,FALSE
1261522,1461632,FALSE
1261523,1461635,FALSE
1261527,1461636,FALSE
1261532,1461637,FALSE
1261537,1461640,FALSE
1261542,1461643,FALSE
1261544,1461644,FALSE
1261548,1461646,FALSE
1261552,1461648,FALSE
1261555,1461653,FALSE
1261557,1461655,FALSE
1261562,1461660,FALSE
1261565,1461662,FALSE
1261568,1461663,FALSE
1261570,1461664,FALSE
1261574,1461666,FALSE
1261579,1461668,FALSE
1261581,1461671,FALSE
1261583,1461676,FALSE
1261588,1461678,FALSE
1261589,1461681,FALSE
1261594,1461682,FALSE
1261595,1461684,FALSE
1261599,1461687,FALSE
1261603,1461691,FALSE
1261604,1461693,FALSE
1261609,1461694,FALSE
1261613,1461695,FALSE
1261616,1461700,FALSE
1261619,1461701,FALSE
1261624,1461704,FALSE
1261626,1461709,FALSE
1261628,1461714,FALSE
1261632,1461719,FALSE
1261633,1461722,FALSE
1261638,1461723,FALSE
1261639,1461724,FALSE
1261640,1461727,FALSE
1261644,1461732,FALSE
1261646,1461737,FALSE
1261647,1461741,FALSE
1261649,1461743,FALSE
1261651,1461746,FALSE
1261656,1461749,FALSE
1261658,1461751,FALSE
1261662,1461753,FALSE
1261667,1461758,FALSE
1261671,1461763,FALSE
1261676,1461766,FALSE
1261677,1461768,FALSE
1261681,1461772,FALSE
1261685,1461774,FALSE
1261687,1461777,FALSE
1261691,1461780,FALSE
1261695,1461782,FALSE
1261696,1461783,FALSE
1261699,1461787,FALSE
1261704,1461791,FALSE
1261706,1461793,FALSE
1261709,1461797,FALSE
1261712,1461802,FALSE
1261714,1461804,FALSE
1261716,1461809,FALSE
1261719,1461811,FALSE
1261722,1461814,FALSE
1261724,1461816,FALSE
1261725,1461818,FALSE
1261729,1461819,FALSE
1261732,1461821,FALSE
1261736,1461825,FALSE
1261737,1461826,FALSE
1261740,1461830,FALSE
1261742,1461834,FALSE
1261744,1461836,FALSE
1261749,1461837,FALSE
1261753,1461842,FALSE
1261757,1461847,FALSE
1261761,1461848,FALSE
1261763,1461850,FALSE
1261767,1461855,FALSE
1261770,1461856,FALSE
1261771,1461857,FALSE
1261772,1461858,FALSE
1261775,1461859,FALSE
1261779,1461864,FALSE
1261780,1461869,FALSE
1261785,1461873,FALSE
1261786,1461875,FALSE
1261787,1461878,FALSE
1261790,1461883,FALSE
1261792,1461886,FALSE
1261794,1461891,FALSE
1261795,1461896,FALSE
1261798,1461900,FALSE
1261799,1461903,FALSE
1261804,1461907,FALSE
1261809,1461909,FALSE
1261814,1461914,FALSE
1261816,1461917,FALSE
1261820,1461922,FALSE
1261822,1461926,FALSE
1261827,1461930,FALSE
1261828,1461935,FALSE
1261830,1461937,FALSE
1261832,1461938,FALSE
1261836,1461939,FALSE
1261837,1461943,FALSE
1261841,1461946,FALSE
1261842,1461950,FALSE
1261847,1461952,FALSE
1261848,1461957,FALSE
1261851,1461959,FALSE
1261854,1461960,FALSE
1261855,1461963,FALSE
1261859,1461968,FALSE
1261861,1461970,FALSE
1261864,1461971,FALSE
1261867,1461976,FALSE
1261869,1461980,FALSE
1261871,1461985,FALSE
1261874,1461989,FALSE
1261875,1461992,FALSE
1261879,1461997,FALSE
1261884,1462002,FALSE
1261885,1462006,FALSE
1261886,1462011,FALSE
1261888,1462012,FALSE
1261892,1462016,FALSE
1261896,1462021,FALSE
1261901,1462022,FALSE
1261903,1462024,FALSE
1261904,1462028,FALSE
1261907,1462033,FALSE
1261912,1462038,FALSE
1261916,1462039,FALSE
1261920,1462040,FALSE
1261922,1462041,FALSE
1261927,1462046,FALSE
1261930,1462050,FALSE
1261933,1462053,FALSE
1261935,1462058,FALSE
1261939,1462063,FALSE
1261944,1462064,FALSE
1261946,1462069,FALSE
1261947,1462074,FALSE
1261948,1462076,FALSE
1261951,1462078,FALSE
1261953,1462080,FALSE
1261955,1462082,FALSE
1261956,1462083,FALSE
1261958,1462085,FALSE
1261961,1462087,FALSE
1261963,1462089,FALSE
1261965,1462094,FALSE
1261969,1462099,FALSE
1261970,1462104,FALSE
1261972,1462109,FALSE
1261974,1462112,FALSE
1261975,1462114,FALSE
1261980,1462119,FALSE
1261983,1462120,FALSE
1261984,1462122,FALSE
1261989,1462123,FALSE
1261990,1462124,FALSE
1261992,1462127,FALSE
1261997,1462128,FALSE
1261999,1462131,FALSE
1262000,1462132,FALSE
1262003,1462137,FALSE
1262008,1462142,FALSE
1262011,1462143,FALSE
1262012,1462145,FALSE
1262015,1462148,FALSE
1262020,1462150,FALSE
1262024,1462154,FALSE
1262028,1462159,FALSE
1262031,1462160,FALSE
1262033,1462164,FALSE
1262037,1462168,FALSE
1262042,1462170,FALSE
1262043,1462173,FALSE
1262044,1462176,FALSE
1262046,1462180,FALSE
1262049,1462184,FALSE
1262054,1462186,FALSE
1262056,1462191,FALSE
1262057,1462193,FALSE
1262058,1462197,FALSE
1262060,1462200,FALSE
1262064,1462204,FALSE
1262069,1462207,FALSE
1262074,1462209,FALSE
1262076,1462214,FALSE
1262077,1462218,FALSE
1262081,1462219,FALSE
1262084,1462224,FALSE
1262086,1462229,FALSE
1262088,1462232,FALSE
1262092,1462234,FALSE
1262095,1462236,FALSE
1262100,1462237,FALSE
1262104,1462238,FALSE
1262106,1462240,FALSE
1262109,1462243,FALSE
1262110,1462245,FALSE
1262111,1462250,FALSE
1262116,1462254,FALSE
1262120,1462259,FALSE
1262124,1462260,FALSE
1262128,1462265,FALSE
1262130,1462268,FALSE
1262132,1462269,FALSE
1262136,1462274,FALSE
1262141,1462276,FALSE
1262144,1462280,FALSE
1262147,1462283,FALSE
1262149,1462285,FALSE
1262150,1462290,FALSE
1262151,1462292,FALSE
1262152,1462296,FALSE
1262157,1462300,FALSE
1262161,1462303,FALSE
1262162,1462305,FALSE
1262163,1462309,FALSE
1262164,1462314,FALSE
1262165,1462316,FALSE
1262168,1462317,FALSE
1262173,1462319,FALSE
1262177,1462324,FALSE
1262181,1462326,FALSE
1262184,1462328,FALSE
1262187,1462331,FALSE
1262192,1462335,FALSE
1262193,1462338,FALSE
1262198,1462343,FALSE
1262200,1462344,FALSE
1262205,1462348,FALSE
1262208,1462349,FALSE
1262211,1462353,FALSE
1262216,1462354,FALSE
1262221,1462357,FALSE
1262223,1462361,FALSE
1262225,1462363,FALSE
1262230,1462364,FALSE
1262231,1462367,FALSE
1262235,1462369,FALSE
1262236,1462373,FALSE
1262239,1462376,FALSE
1262241,1462377,FALSE
1262244,1462380,FALSE
1262247,1462381,FALSE
1262251,1462385,FALSE
1262253,1462389,FALSE
1262254,1462391,FALSE
1262258,1462394,FALSE
1262260,1462399,FALSE
1262265,1462403,FALSE
1262268,1462408,FALSE
