Transaction,department,EXPENSEACCOUNT,ITEM,QUANTITY,QUANTITYSHIPRECV,QUANTITYBILLED,RATE,rateamount ,netamount ,expectedshipdate ,expectedreceiptdate ,MEMO ,mainline,UNIQUEKEY ,kitmemberof
1127746,18,300,19,58,58,58,44,44,2552,,,,,242691,
1127747,17,108,20,1,1,1,28,28,28,,,,,242692,
1127749,16,607,25,70,70,70,78,78,5460,,,,,242693,
1127752,37,300,21,45,45,45,20,20,900,,,,,242694,
1127754,37,617,14,42,42,42,57,57,2394,,,,,242695,
1127755,27,688,14,47,47,47,57,57,2679,,,,,242696,
1127757,24,543,29,17,17,17,18,18,306,,,,,242697,
1127758,24,617,16,100,100,100,40,40,4000,,,,,242698,
1127760,18,617,30,43,43,43,21,21,903,,,,,242699,
1127764,22,568,17,67,67,67,10,10,670,,,,,242700,
1127765,29,688,19,54,54,54,44,44,2376,,,,,242701,
1127768,11,688,21,28,28,28,20,20,560,,,,,242702,
1127771,36,855,24,38,0,0,71,71,2698,,,,,242703,
1127774,30,617,31,58,58,58,72,72,4176,,,,,242704,
1127778,21,305,27,48,48,48,3,3,144,,,,,242705,
1127780,23,688,25,32,32,32,78,78,2496,,,,,242706,
1127785,25,889,29,79,79,79,18,18,1422,,,,,242707,
1127787,28,108,17,26,26,26,10,10,260,,,,,242708,
1127791,37,108,28,8,8,8,12,12,96,,,,,242709,
1127792,27,300,31,0,0,0,72,72,0,,,,,242710,
1127794,37,688,19,11,11,11,44,44,484,,,,,242711,
1127795,16,688,23,77,77,77,97,97,7469,,,,,242712,
1127797,36,543,19,42,42,42,44,44,1848,,,,,242713,
1127801,16,568,21,43,43,43,20,20,860,,,,,242714,
1127802,33,889,31,81,81,81,72,72,5832,,,,,242715,
1127803,26,889,18,50,50,50,100,100,5000,,,,,242716,
1127807,33,300,20,10,10,10,28,28,280,,,,,242717,
1127811,24,568,15,27,27,27,56,56,1512,,,,,242718,
1127816,17,108,27,48,48,48,3,3,144,,,,,242719,
1127818,18,305,15,39,39,39,56,56,2184,,,,,242720,
1127821,34,108,28,40,40,40,12,12,480,,,,,242721,
1127823,33,607,16,55,55,0,40,40,2200,,,,,242722,
1127828,12,305,22,50,50,50,8,8,400,,,,,242723,
1127830,35,543,24,69,69,69,71,71,4899,,,,,242724,
1127834,27,543,29,30,30,30,18,18,540,,,,,242725,
1127835,19,855,19,8,8,8,44,44,352,,,,,242726,
1127837,36,568,23,67,67,67,97,97,6499,,,,,242727,
1127839,17,568,19,0,0,0,44,44,0,,,,,242728,
1127843,19,543,25,15,15,15,78,78,1170,,,,,242729,
1127846,22,688,20,98,98,98,28,28,2744,,,,,242730,
1127847,24,607,22,68,68,68,8,8,544,,,,,242731,
1127849,30,607,19,15,15,15,44,44,660,,,,,242732,
1127851,11,300,27,17,17,17,3,3,51,,,,,242733,
1127856,31,543,23,24,0,0,97,97,2328,,,,,242734,
1127858,24,855,31,15,15,15,72,72,1080,,,,,242735,
1127861,35,889,27,18,18,18,3,3,54,,,,,242736,
1127864,11,617,24,13,13,13,71,71,923,,,,,242737,
1127866,25,305,16,74,74,74,40,40,2960,,,,,242738,
1127871,25,543,29,27,27,27,18,18,486,,,,,242739,
1127874,23,607,18,75,75,0,100,100,7500,,,,,242740,
1127875,31,300,25,64,64,64,78,78,4992,,,,,242741,
1127880,24,300,30,62,62,62,21,21,1302,,,,,242742,
1127882,19,889,25,12,12,12,78,78,936,,,,,242743,
1127885,31,688,18,49,49,49,100,100,4900,,,,,242744,
1127889,28,300,20,82,82,82,28,28,2296,,,,,242745,
1127891,12,607,21,94,94,94,20,20,1880,,,,,242746,
1127896,29,617,22,96,96,96,8,8,768,,,,,242747,
1127897,22,568,20,16,16,16,28,28,448,,,,,242748,
1127901,29,855,15,24,24,24,56,56,1344,,,,,242749,
1127905,13,568,30,64,64,64,21,21,1344,,,,,242750,
1127906,29,568,14,24,24,24,57,57,1368,,,,,242751,
1127910,37,889,25,63,63,63,78,78,4914,,,,,242752,
1127911,20,617,21,53,53,53,20,20,1060,,,,,242753,
1127915,25,300,18,47,47,47,100,100,4700,,,,,242754,
1127919,17,688,22,36,36,36,8,8,288,,,,,242755,
1127922,22,855,31,87,87,87,72,72,6264,,,,,242756,
1127925,13,855,16,46,46,46,40,40,1840,,,,,242757,
1127930,24,855,31,65,65,65,72,72,4680,,,,,242758,
1127935,29,568,28,78,78,78,12,12,936,,,,,242759,
1127938,36,607,20,42,42,42,28,28,1176,,,,,242760,
1127942,26,300,31,31,31,31,72,72,2232,,,,,242761,
1127944,19,108,23,41,41,41,97,97,3977,,,,,242762,
1127947,15,688,17,25,25,25,10,10,250,,,,,242763,
1127948,35,543,26,33,33,33,58,58,1914,,,,,242764,
1127953,20,855,18,44,44,44,100,100,4400,,,,,242765,
1127954,20,889,17,41,41,41,10,10,410,,,,,242766,
1127955,14,607,31,72,72,72,72,72,5184,,,,,242767,
1127957,35,855,16,33,33,33,40,40,1320,,,,,242768,
1127961,36,300,23,13,13,13,97,97,1261,,,,,242769,
1127965,15,688,22,48,48,48,8,8,384,,,,,242770,
1127967,18,688,14,60,60,60,57,57,3420,,,,,242771,
1127972,34,855,17,70,70,70,10,10,700,,,,,242772,
1127974,29,108,25,40,0,0,78,78,3120,,,,,242773,
1127977,24,855,14,35,0,0,57,57,1995,,,,,242774,
1127981,24,889,29,27,27,27,18,18,486,,,,,242775,
1127984,35,305,31,39,39,39,72,72,2808,,,,,242776,
1127987,13,568,23,89,89,89,97,97,8633,,,,,242777,
1127988,16,305,25,69,69,69,78,78,5382,,,,,242778,
1127989,37,300,31,24,24,24,72,72,1728,,,,,242779,
1127992,32,543,28,35,35,35,12,12,420,,,,,242780,
1127995,16,543,16,89,89,89,40,40,3560,,,,,242781,
1128000,34,889,28,45,45,45,12,12,540,,,,,242782,
1128002,16,688,28,93,93,93,12,12,1116,,,,,242783,
1128004,15,543,22,13,13,13,8,8,104,,,,,242784,
1128006,17,568,15,42,42,42,56,56,2352,,,,,242785,
1128009,14,300,30,15,0,0,21,21,315,,,,,242786,
1128010,12,568,28,36,36,36,12,12,432,,,,,242787,
1128014,17,108,16,83,83,83,40,40,3320,,,,,242788,
1128019,16,568,16,21,21,21,40,40,840,,,,,242789,
1128020,37,688,29,85,85,0,18,18,1530,,,,,242790,
1128022,28,568,14,59,59,59,57,57,3363,,,,,242791,
1128026,24,607,28,39,39,39,12,12,468,,,,,242792,
1128028,23,855,29,43,43,0,18,18,774,,,,,242793,
1128033,30,300,25,14,14,14,78,78,1092,,,,,242794,
1128038,26,607,27,49,49,49,3,3,147,,,,,242795,
1128041,29,300,18,14,14,14,100,100,1400,,,,,242796,
1128045,36,543,22,32,32,32,8,8,256,,,,,242797,
1128047,24,688,24,18,18,18,71,71,1278,,,,,242798,
1128048,30,108,31,42,42,42,72,72,3024,,,,,242799,
1128050,21,855,22,55,55,55,8,8,440,,,,,242800,
1128055,26,889,28,2,2,0,12,12,24,,,,,242801,
1128058,23,855,25,62,62,62,78,78,4836,,,,,242802,
1128061,12,855,20,4,4,0,28,28,112,,,,,242803,
1128064,21,543,28,50,50,50,12,12,600,,,,,242804,
1128065,34,305,14,34,34,34,57,57,1938,,,,,242805,
1128070,23,855,24,11,11,11,71,71,781,,,,,242806,
1128074,11,688,24,14,14,14,71,71,994,,,,,242807,
1128077,15,300,20,36,36,36,28,28,1008,,,,,242808,
1128080,15,688,15,1,1,1,56,56,56,,,,,242809,
1128085,14,855,29,68,68,68,18,18,1224,,,,,242810,
1128087,15,889,16,99,99,99,40,40,3960,,,,,242811,
1128090,17,688,18,92,92,92,100,100,9200,,,,,242812,
1128091,35,889,20,41,41,41,28,28,1148,,,,,242813,
1128094,13,305,25,89,89,89,78,78,6942,,,,,242814,
1128099,36,607,14,11,0,0,57,57,627,,,,,242815,
1128102,37,889,29,94,94,94,18,18,1692,,,,,242816,
1128103,30,300,16,24,24,24,40,40,960,,,,,242817,
1128108,29,543,18,36,36,36,100,100,3600,,,,,242818,
1128111,35,305,30,46,46,46,21,21,966,,,,,242819,
1128112,21,855,23,18,18,18,97,97,1746,,,,,242820,
1128115,28,568,30,95,95,95,21,21,1995,,,,,242821,
1128119,21,855,22,8,8,0,8,8,64,,,,,242822,
1128124,36,568,26,97,97,97,58,58,5626,,,,,242823,
1128127,24,300,15,67,67,67,56,56,3752,,,,,242824,
1128128,16,543,27,95,95,95,3,3,285,,,,,242825,
1128132,20,300,26,21,21,21,58,58,1218,,,,,242826,
1128137,18,568,29,43,43,43,18,18,774,,,,,242827,
1128142,14,108,23,40,40,40,97,97,3880,,,,,242828,
1128144,34,688,15,78,78,78,56,56,4368,,,,,242829,
1128149,23,300,16,72,72,72,40,40,2880,,,,,242830,
1128153,28,607,31,93,93,93,72,72,6696,,,,,242831,
1128154,17,688,14,40,40,40,57,57,2280,,,,,242832,
1128159,25,305,19,62,62,62,44,44,2728,,,,,242833,
1128164,18,889,23,13,13,13,97,97,1261,,,,,242834,
1128168,19,305,31,58,0,0,72,72,4176,,,,,242835,
1128171,37,305,31,83,83,83,72,72,5976,,,,,242836,
1128172,21,889,23,75,75,75,97,97,7275,,,,,242837,
1128175,19,617,28,1,1,1,12,12,12,,,,,242838,
1128176,32,568,28,64,64,64,12,12,768,,,,,242839,
1128179,12,300,22,47,47,47,8,8,376,,,,,242840,
1128184,31,617,18,81,0,0,100,100,8100,,,,,242841,
1128186,19,108,24,89,89,89,71,71,6319,,,,,242842,
1128191,24,889,22,7,7,7,8,8,56,,,,,242843,
1128193,12,688,31,57,57,57,72,72,4104,,,,,242844,
1128195,31,568,28,47,47,47,12,12,564,,,,,242845,
1128200,35,889,16,34,34,34,40,40,1360,,,,,242846,
1128205,32,889,19,60,60,60,44,44,2640,,,,,242847,
1128210,17,889,24,48,0,0,71,71,3408,,,,,242848,
1128212,11,300,22,86,86,86,8,8,688,,,,,242849,
1128215,25,889,20,86,86,86,28,28,2408,,,,,242850,
1128217,35,855,27,98,0,0,3,3,294,,,,,242851,
1128218,18,855,14,89,89,89,57,57,5073,,,,,242852,
1128219,36,855,15,85,85,85,56,56,4760,,,,,242853,
1128221,13,305,28,45,45,45,12,12,540,,,,,242854,
1128223,20,855,28,24,24,24,12,12,288,,,,,242855,
1128228,32,568,21,8,8,8,20,20,160,,,,,242856,
1128232,27,305,29,74,74,74,18,18,1332,,,,,242857,
1128236,16,617,22,64,64,64,8,8,512,,,,,242858,
1128238,24,617,16,16,16,0,40,40,640,,,,,242859,
1128242,24,607,18,73,73,73,100,100,7300,,,,,242860,
1128247,29,305,17,81,81,81,10,10,810,,,,,242861,
1128250,25,617,14,10,10,10,57,57,570,,,,,242862,
1128254,35,300,20,22,22,22,28,28,616,,,,,242863,
1128257,26,568,20,21,21,21,28,28,588,,,,,242864,
1128259,26,889,24,81,81,81,71,71,5751,,,,,242865,
1128264,29,607,31,53,53,53,72,72,3816,,,,,242866,
1128265,12,855,27,93,93,93,3,3,279,,,,,242867,
1128270,25,617,24,56,56,0,71,71,3976,,,,,242868,
1128273,33,568,25,99,99,99,78,78,7722,,,,,242869,
1128274,23,305,22,13,13,13,8,8,104,,,,,242870,
1128277,27,607,22,73,73,73,8,8,584,,,,,242871,
1128280,34,108,14,54,54,54,57,57,3078,,,,,242872,
1128283,18,108,25,58,58,58,78,78,4524,,,,,242873,
1128288,15,889,19,49,49,49,44,44,2156,,,,,242874,
1128293,35,889,29,20,20,20,18,18,360,,,,,242875,
1128294,23,300,21,71,71,71,20,20,1420,,,,,242876,
1128297,27,607,27,60,60,60,3,3,180,,,,,242877,
1128298,26,607,30,85,85,85,21,21,1785,,,,,242878,
1128300,11,607,27,80,80,80,3,3,240,,,,,242879,
1128305,24,305,17,41,41,41,10,10,410,,,,,242880,
1128306,29,108,14,76,76,76,57,57,4332,,,,,242881,
1128310,20,617,26,75,0,0,58,58,4350,,,,,242882,
1128315,32,889,29,10,10,10,18,18,180,,,,,242883,
1128320,12,568,24,78,78,78,71,71,5538,,,,,242884,
1128325,16,108,30,16,16,16,21,21,336,,,,,242885,
1128327,11,889,16,5,5,5,40,40,200,,,,,242886,
1128330,16,607,18,16,16,16,100,100,1600,,,,,242887,
1128332,34,688,15,19,0,0,56,56,1064,,,,,242888,
1128335,21,108,14,6,6,6,57,57,342,,,,,242889,
1128336,14,305,16,56,56,56,40,40,2240,,,,,242890,
1128337,31,855,26,42,42,42,58,58,2436,,,,,242891,
1128341,32,305,17,33,33,33,10,10,330,,,,,242892,
1128345,35,300,30,96,0,0,21,21,2016,,,,,242893,
1128350,12,855,19,35,35,35,44,44,1540,,,,,242894,
1128351,31,543,22,13,13,13,8,8,104,,,,,242895,
1128352,23,568,31,97,97,97,72,72,6984,,,,,242896,
1128357,14,855,18,52,52,52,100,100,5200,,,,,242897,
1128360,15,889,27,66,66,66,3,3,198,,,,,242898,
1128361,21,108,19,95,95,95,44,44,4180,,,,,242899,
1128362,28,889,28,19,19,19,12,12,228,,,,,242900,
1128364,33,305,26,21,21,21,58,58,1218,,,,,242901,
1128368,21,688,24,33,33,33,71,71,2343,,,,,242902,
1128369,18,607,28,54,54,54,12,12,648,,,,,242903,
1128372,32,300,25,64,64,64,78,78,4992,,,,,242904,
1128375,32,607,25,14,14,14,78,78,1092,,,,,242905,
1128378,36,617,28,34,34,34,12,12,408,,,,,242906,
1128381,20,568,17,88,88,88,10,10,880,,,,,242907,
1128382,22,108,25,22,22,22,78,78,1716,,,,,242908,
1128385,31,305,18,75,75,75,100,100,7500,,,,,242909,
1128387,20,617,23,50,50,50,97,97,4850,,,,,242910,
1128390,20,688,25,60,60,60,78,78,4680,,,,,242911,
1128391,31,108,27,35,35,35,3,3,105,,,,,242912,
1128396,26,108,18,19,19,19,100,100,1900,,,,,242913,
1128399,30,543,14,89,89,89,57,57,5073,,,,,242914,
1128403,35,543,20,24,24,24,28,28,672,,,,,242915,
1128407,28,568,17,90,90,90,10,10,900,,,,,242916,
1128409,32,855,28,5,0,0,12,12,60,,,,,242917,
1128414,11,855,24,47,47,47,71,71,3337,,,,,242918,
1128415,12,568,19,25,25,25,44,44,1100,,,,,242919,
1128417,12,688,17,52,52,52,10,10,520,,,,,242920,
1128420,24,568,20,84,84,84,28,28,2352,,,,,242921,
1128423,20,305,31,25,0,0,72,72,1800,,,,,242922,
1128425,27,889,23,8,0,0,97,97,776,,,,,242923,
1128426,35,108,24,80,80,80,71,71,5680,,,,,242924,
1128429,16,688,28,48,48,48,12,12,576,,,,,242925,
1128430,12,607,19,93,93,93,44,44,4092,,,,,242926,
1128431,26,568,22,68,68,68,8,8,544,,,,,242927,
1128436,26,108,14,64,0,0,57,57,3648,,,,,242928,
1128441,16,688,23,25,25,25,97,97,2425,,,,,242929,
1128446,29,889,22,45,45,45,8,8,360,,,,,242930,
1128451,37,688,27,72,72,72,3,3,216,,,,,242931,
1128456,25,108,17,57,57,57,10,10,570,,,,,242932,
1128461,12,607,14,15,15,15,57,57,855,,,,,242933,
1128462,34,855,16,6,6,6,40,40,240,,,,,242934,
1128464,30,305,24,60,60,60,71,71,4260,,,,,242935,
1128466,12,543,15,16,16,16,56,56,896,,,,,242936,
1128468,19,543,18,65,65,65,100,100,6500,,,,,242937,
1128473,17,607,16,0,0,0,40,40,0,,,,,242938,
1128475,32,617,23,47,47,47,97,97,4559,,,,,242939,
1128478,23,688,24,92,92,92,71,71,6532,,,,,242940,
1128481,14,108,17,61,61,61,10,10,610,,,,,242941,
1128483,12,305,25,81,81,81,78,78,6318,,,,,242942,
1128484,19,568,19,20,20,20,44,44,880,,,,,242943,
1128487,21,688,24,69,69,69,71,71,4899,,,,,242944,
1128491,35,889,31,68,68,68,72,72,4896,,,,,242945,
1128495,13,305,30,33,33,33,21,21,693,,,,,242946,
1128500,21,855,21,34,34,34,20,20,680,,,,,242947,
1128503,26,889,22,70,70,70,8,8,560,,,,,242948,
1128507,29,305,26,11,11,11,58,58,638,,,,,242949,
1128510,31,300,26,30,30,30,58,58,1740,,,,,242950,
1128514,32,305,18,97,97,97,100,100,9700,,,,,242951,
1128519,33,688,31,61,61,61,72,72,4392,,,,,242952,
1128523,24,855,14,57,57,57,57,57,3249,,,,,242953,
1128525,16,688,28,18,18,18,12,12,216,,,,,242954,
1128526,13,305,30,1,1,1,21,21,21,,,,,242955,
1128530,34,617,21,32,32,32,20,20,640,,,,,242956,
1128531,27,543,16,2,2,2,40,40,80,,,,,242957,
1128532,16,300,22,76,76,76,8,8,608,,,,,242958,
1128533,37,889,31,49,0,0,72,72,3528,,,,,242959,
1128535,17,688,17,3,3,3,10,10,30,,,,,242960,
1128536,32,607,16,4,4,4,40,40,160,,,,,242961,
1128540,34,305,25,74,74,74,78,78,5772,,,,,242962,
1128545,16,568,14,31,31,31,57,57,1767,,,,,242963,
1128547,33,855,25,21,21,21,78,78,1638,,,,,242964,
1128549,19,543,21,36,0,0,20,20,720,,,,,242965,
1128551,34,889,16,89,89,89,40,40,3560,,,,,242966,
1128552,33,300,14,84,84,84,57,57,4788,,,,,242967,
1128553,36,305,17,76,76,76,10,10,760,,,,,242968,
1128554,31,617,27,39,39,39,3,3,117,,,,,242969,
1128555,20,568,27,50,50,50,3,3,150,,,,,242970,
1128558,30,300,19,69,69,69,44,44,3036,,,,,242971,
1128559,28,300,24,31,31,31,71,71,2201,,,,,242972,
1128562,26,855,15,13,13,13,56,56,728,,,,,242973,
1128567,33,305,16,81,0,0,40,40,3240,,,,,242974,
1128572,17,617,23,54,54,54,97,97,5238,,,,,242975,
1128573,31,305,21,26,26,26,20,20,520,,,,,242976,
1128575,11,543,25,52,52,52,78,78,4056,,,,,242977,
1128579,16,889,20,0,0,0,28,28,0,,,,,242978,
1128584,35,568,31,32,32,32,72,72,2304,,,,,242979,
1128586,24,543,16,30,30,30,40,40,1200,,,,,242980,
1128591,20,543,26,52,52,0,58,58,3016,,,,,242981,
1128596,26,305,31,82,82,82,72,72,5904,,,,,242982,
1128601,36,855,17,48,48,48,10,10,480,,,,,242983,
1128605,28,568,15,60,0,0,56,56,3360,,,,,242984,
1128607,26,305,21,84,84,84,20,20,1680,,,,,242985,
1128608,18,543,24,63,63,63,71,71,4473,,,,,242986,
1128609,35,305,29,14,14,0,18,18,252,,,,,242987,
1128610,18,568,16,38,38,38,40,40,1520,,,,,242988,
1128615,20,300,27,4,4,4,3,3,12,,,,,242989,
1128618,33,617,17,66,66,66,10,10,660,,,,,242990,
1128619,17,568,14,62,62,62,57,57,3534,,,,,242991,
1128624,11,889,28,76,76,76,12,12,912,,,,,242992,
1128628,32,688,26,83,83,83,58,58,4814,,,,,242993,
1128633,33,305,19,22,22,22,44,44,968,,,,,242994,
1128636,13,688,26,6,0,0,58,58,348,,,,,242995,
1128641,15,688,17,23,23,23,10,10,230,,,,,242996,
1128645,26,889,28,10,10,10,12,12,120,,,,,242997,
1128650,26,855,29,47,47,47,18,18,846,,,,,242998,
1128654,20,568,31,72,72,72,72,72,5184,,,,,242999,
1128656,12,617,18,4,4,4,100,100,400,,,,,243000,
1128661,24,543,28,72,72,72,12,12,864,,,,,243001,
1128662,27,688,16,37,37,37,40,40,1480,,,,,243002,
1128665,14,568,31,33,33,33,72,72,2376,,,,,243003,
1128668,37,607,31,30,30,30,72,72,2160,,,,,243004,
1128671,18,543,25,14,14,14,78,78,1092,,,,,243005,
1128673,21,607,19,0,0,0,44,44,0,,,,,243006,
1128675,22,889,22,28,28,28,8,8,224,,,,,243007,
1128680,33,607,26,22,22,22,58,58,1276,,,,,243008,
1128681,19,300,19,16,16,0,44,44,704,,,,,243009,
1128685,24,688,18,21,21,0,100,100,2100,,,,,243010,
1128689,17,568,27,48,48,0,3,3,144,,,,,243011,
1128693,21,305,29,93,93,93,18,18,1674,,,,,243012,
1128695,37,305,30,14,14,14,21,21,294,,,,,243013,
1128696,19,607,21,87,87,87,20,20,1740,,,,,243014,
1128699,17,688,23,67,67,67,97,97,6499,,,,,243015,
1128703,21,568,30,0,0,0,21,21,0,,,,,243016,
1128706,32,688,21,83,83,83,20,20,1660,,,,,243017,
1128710,26,108,15,60,60,60,56,56,3360,,,,,243018,
1128713,22,305,23,6,0,0,97,97,582,,,,,243019,
1128718,28,305,30,95,95,95,21,21,1995,,,,,243020,
1128722,32,543,15,56,56,56,56,56,3136,,,,,243021,
1128724,13,855,15,6,6,6,56,56,336,,,,,243022,
1128729,23,543,26,29,29,29,58,58,1682,,,,,243023,
1128733,26,543,19,8,8,8,44,44,352,,,,,243024,
1128736,27,688,20,67,67,67,28,28,1876,,,,,243025,
1128738,22,305,19,7,7,0,44,44,308,,,,,243026,
1128743,11,889,26,38,38,38,58,58,2204,,,,,243027,
1128744,32,607,18,64,64,64,100,100,6400,,,,,243028,
1128745,15,543,31,55,55,55,72,72,3960,,,,,243029,
1128749,25,688,20,24,24,0,28,28,672,,,,,243030,
1128752,15,108,28,74,74,74,12,12,888,,,,,243031,
1128755,36,543,30,44,44,44,21,21,924,,,,,243032,
1128760,21,889,16,40,0,0,40,40,1600,,,,,243033,
1128761,33,607,30,89,89,89,21,21,1869,,,,,243034,
1128764,27,889,26,19,19,19,58,58,1102,,,,,243035,
1128769,30,568,31,57,57,0,72,72,4104,,,,,243036,
1128771,29,617,26,7,7,7,58,58,406,,,,,243037,
1128773,16,889,19,87,87,0,44,44,3828,,,,,243038,
1128778,36,300,14,47,0,0,57,57,2679,,,,,243039,
1128781,11,688,18,73,73,73,100,100,7300,,,,,243040,
1128786,12,305,27,34,34,34,3,3,102,,,,,243041,
1128791,24,305,20,74,0,0,28,28,2072,,,,,243042,
1128793,34,688,23,17,17,17,97,97,1649,,,,,243043,
1128798,28,305,29,33,33,33,18,18,594,,,,,243044,
1128801,12,305,27,24,24,24,3,3,72,,,,,243045,
1128806,30,108,18,48,48,48,100,100,4800,,,,,243046,
1128809,14,889,19,22,22,22,44,44,968,,,,,243047,
1128812,30,617,24,15,15,15,71,71,1065,,,,,243048,
1128813,17,568,24,35,35,0,71,71,2485,,,,,243049,
1128817,23,543,25,92,92,92,78,78,7176,,,,,243050,
1128820,35,889,23,12,12,12,97,97,1164,,,,,243051,
1128823,23,688,27,35,35,35,3,3,105,,,,,243052,
1128825,28,568,30,85,85,85,21,21,1785,,,,,243053,
1128828,37,543,29,67,67,67,18,18,1206,,,,,243054,
1128832,19,305,25,90,90,90,78,78,7020,,,,,243055,
1128834,26,108,28,57,57,57,12,12,684,,,,,243056,
1128836,22,568,14,34,34,34,57,57,1938,,,,,243057,
1128839,34,568,25,59,59,59,78,78,4602,,,,,243058,
1128840,34,568,29,79,79,79,18,18,1422,,,,,243059,
1128841,12,688,26,31,31,31,58,58,1798,,,,,243060,
1128846,34,300,31,84,84,84,72,72,6048,,,,,243061,
1128851,30,607,25,1,1,1,78,78,78,,,,,243062,
1128853,11,543,27,36,36,0,3,3,108,,,,,243063,
1128855,30,688,21,39,39,39,20,20,780,,,,,243064,
1128860,18,855,31,3,3,3,72,72,216,,,,,243065,
1128861,15,568,23,93,93,93,97,97,9021,,,,,243066,
1128864,14,607,20,34,0,0,28,28,952,,,,,243067,
1128866,31,855,24,91,0,0,71,71,6461,,,,,243068,
1128867,27,300,22,66,66,0,8,8,528,,,,,243069,
1128869,21,688,27,44,44,44,3,3,132,,,,,243070,
1128872,12,688,23,27,27,0,97,97,2619,,,,,243071,
1128875,24,688,16,11,11,11,40,40,440,,,,,243072,
1128876,18,300,15,81,81,81,56,56,4536,,,,,243073,
1128880,27,108,21,69,69,69,20,20,1380,,,,,243074,
1128885,22,617,17,68,68,68,10,10,680,,,,,243075,
1128888,17,300,22,34,34,34,8,8,272,,,,,243076,
1128891,14,617,16,94,94,94,40,40,3760,,,,,243077,
1128895,13,617,30,65,65,65,21,21,1365,,,,,243078,
1128899,37,855,29,26,26,26,18,18,468,,,,,243079,
1128904,32,543,24,27,27,27,71,71,1917,,,,,243080,
1128907,25,607,19,97,97,97,44,44,4268,,,,,243081,
1128912,33,568,17,80,80,80,10,10,800,,,,,243082,
1128913,16,688,31,38,38,0,72,72,2736,,,,,243083,
1128916,23,855,29,21,21,21,18,18,378,,,,,243084,
1128921,32,300,14,21,21,21,57,57,1197,,,,,243085,
1128926,32,108,26,77,77,77,58,58,4466,,,,,243086,
1128930,28,889,17,21,21,21,10,10,210,,,,,243087,
1128934,28,305,14,39,39,39,57,57,2223,,,,,243088,
1128939,29,305,24,66,66,66,71,71,4686,,,,,243089,
1128944,17,300,24,1,1,1,71,71,71,,,,,243090,
1128947,22,568,16,56,56,56,40,40,2240,,,,,243091,
1128951,16,889,14,96,96,96,57,57,5472,,,,,243092,
1128955,25,568,27,16,16,16,3,3,48,,,,,243093,
1128957,32,300,22,80,80,80,8,8,640,,,,,243094,
1128961,32,617,15,5,5,5,56,56,280,,,,,243095,
1128965,21,617,28,39,39,39,12,12,468,,,,,243096,
1128966,33,108,15,69,69,69,56,56,3864,,,,,243097,
1128968,23,617,22,78,78,78,8,8,624,,,,,243098,
1128973,12,688,30,29,29,29,21,21,609,,,,,243099,
1128975,36,855,22,75,75,75,8,8,600,,,,,243100,
1128977,15,568,21,84,84,84,20,20,1680,,,,,243101,
1128980,20,607,27,18,18,18,3,3,54,,,,,243102,
1128982,23,607,14,75,75,75,57,57,4275,,,,,243103,
1128985,18,108,15,38,38,38,56,56,2128,,,,,243104,
1128989,31,855,21,92,92,92,20,20,1840,,,,,243105,
1128990,16,543,28,43,43,0,12,12,516,,,,,243106,
1128993,22,617,23,23,23,23,97,97,2231,,,,,243107,
1128998,23,607,31,58,58,58,72,72,4176,,,,,243108,
1129001,29,607,22,1,1,1,8,8,8,,,,,243109,
1129003,34,305,16,86,86,0,40,40,3440,,,,,243110,
1129008,14,688,26,71,71,71,58,58,4118,,,,,243111,
1129011,37,688,25,77,77,77,78,78,6006,,,,,243112,
1129016,33,688,16,78,78,78,40,40,3120,,,,,243113,
1129019,22,568,26,92,92,0,58,58,5336,,,,,243114,
1129020,21,889,18,11,11,11,100,100,1100,,,,,243115,
1129022,26,889,28,74,74,74,12,12,888,,,,,243116,
1129026,12,607,14,86,86,86,57,57,4902,,,,,243117,
1129029,20,688,19,29,29,29,44,44,1276,,,,,243118,
1129031,26,543,25,98,98,0,78,78,7644,,,,,243119,
1129035,14,300,16,88,88,88,40,40,3520,,,,,243120,
1129040,11,300,28,6,6,6,12,12,72,,,,,243121,
1129042,19,855,30,81,81,81,21,21,1701,,,,,243122,
1129047,28,108,23,37,37,37,97,97,3589,,,,,243123,
1129049,23,855,20,81,81,81,28,28,2268,,,,,243124,
1129050,34,108,17,47,47,47,10,10,470,,,,,243125,
1129053,37,617,31,6,6,6,72,72,432,,,,,243126,
1129056,24,300,29,19,19,19,18,18,342,,,,,243127,
1129060,36,607,27,52,52,52,3,3,156,,,,,243128,
1129065,28,300,23,42,42,42,97,97,4074,,,,,243129,
1129066,26,889,19,73,0,0,44,44,3212,,,,,243130,
1129070,12,889,22,43,43,43,8,8,344,,,,,243131,
1129071,28,617,26,7,7,7,58,58,406,,,,,243132,
1129074,27,108,15,80,80,80,56,56,4480,,,,,243133,
1129078,31,889,30,69,69,69,21,21,1449,,,,,243134,
1129081,24,300,25,57,57,57,78,78,4446,,,,,243135,
1129084,26,568,22,21,21,21,8,8,168,,,,,243136,
1129087,31,568,30,73,73,73,21,21,1533,,,,,243137,
1129090,33,108,16,80,80,80,40,40,3200,,,,,243138,
